Fish_Individual_ID,Fork_Length,Total_Length,Round_Weight,Sex_ID,Assessed_Fish_Age,Assessed_Age_Confidence
700123220,408,431,658,2,6,9
79012,248,258,240,2,5,9
700061211,440,465,765,4,11,8
700039705,465,496,952,1,7,9
700129111,472,515,1082,1,6,8
1400066681,275,291,350,1,4,6
700060859,503,552,1254,2,12,8
700056263,424,452,828,2,9,8
700056291,282,301,216,2,4,9
700135460,288,324,214,4,6,8
700088564,243,260,156,4,2,9
700072765,219,232,134,4,4,8
700054941,255,283,225,4,3,9
700107380,435,469,774,2,10,9
700056715,316,337,299,2,5,9
700142636,461,490,1111,2,7,9
700114354,275,295,200,2,4,9
700037368,498,530,846,1,6,7
122799,216,229,134,1,5,9
700053011,570,606,1250,2,5,6
700057245,154,175,38,2,9,6
700125201,465,497,611,2,4,6
69354,160,160,50,1,1,5
700052372,511,511,762,1,9,8
700097222,464,521,1550,2,14,6
1400088378,428,455,800,1,7,8
700080698,215,225,92,2,2,9
700095254,350,393,631,,9,8
700114688,410,433,844,2,3,9
700102391,533,575,2075,2,12,6
700116827,383,416,,,6,8
102791,512,542,1000,1,3,7
700069084,444,481,1275,4,9,5
700123908,177,199,54,4,3,9
700042157,456,487,,,12,6
700051306,386,408,1080,1,6,6
700071641,324,361,333,4,6,8
700073848,445,471,893,2,5,8
700061081,380,429,640,2,16,6
150625,564,602,1230,1,6,8
1400016724,406,431,1200,1,8,6
1400081726,470,497,1050,2,3,9
700033125,530,555,1488,2,8,9
700093172,583,642,2922,1,18,7
700042996,508,508,792,,11,6
700065537,434,473,1153,4,10,8
700059989,305,326,314,4,5,9
700113973,158,178,53,1,1,8
700053877,249,258,269,2,6,8
700042239,541,600,2053,2,25,6
700141103,260,281,175,2,3,9
700074311,450,470,935,2,11,8
1400057078,127,134,46,,3,8
160250,290,304,265,4,3,9
107392,587,624,1420,2,3,8
700054008,386,410,796,,8,7
700115052,535,565,1643,2,10,9
88660,339,376,329,1,5,6
700119482,516,544,1439,1,14,8
700104430,471,521,1533,1,14,5
73226,601,665,2300,1,15,6
700094921,510,545,900,4,4,8
167229,494,522,1160,2,12,6
170566,368,390,500,2,4,9
1400086460,375,398,600,1,2,8
700065346,510,554,1364,4,18,6
147898,324,348,330,1,5,7
700128840,240,260,169,1,6,9
66803,349,366,494,1,5,6
61638,300,312,360,2,3,8
1400069033,340,359,580,1,8,5
1400087160,370,396,900,,8,8
163317,134,140,35,1,1,9
700067493,538,570,1487,4,25,2
700059821,487,544,1354,2,10,7
700107844,539,539,970,1,7,8
700036346,304,321,336,1,4,9
1400087406,218,231,95,2,1,8
700136549,286,307,253,4,4,9
700143270,370,392,489,1,8,9
700095653,250,263,142,1,3,8
700116172,459,485,979,2,12,8
700083848,400,450,1001,2,12,6
700086547,619,653,2813,2,19,7
700053760,253,282,221,1,6,9
700030649,195,220,90,4,2,9
700140175,290,318,90,1,3,9
118802,435,462,900,2,5,9
156216,280,300,216,2,2,9
700068905,402,428,656,2,11,9
156189,198,210,78,4,1,9
700096354,380,406,858,2,12,6
700085488,636,671,1440,,7,6
700103972,344,365,410,4,8,8
700104943,513,551,1921,2,10,3
67268,160,168,48,1,1,6
700075649,375,375,348,4,3,9
1400075728,422,436,794,2,5,8
700120919,242,261,147,1,3,9
700038367,330,370,429,1,7,8
700139218,465,513,1152,1,13,7
1400062932,410,435,464,4,2,8
153667,510,554,1575,1,22,8
700107726,540,576,1381,2,13,8
1400052917,360,388,400,1,8,7
700135590,183,208,70,1,6,8
700127762,610,642,2588,2,14,8
700085375,403,431,954,4,10,6
700107897,450,479,940,2,7,9
700134402,415,465,774,2,12,8
700044439,296,317,261,1,4,9
173301,190,200,45,2,2,9
700052162,504,559,1535,4,27,5
700124367,296,345,265,1,4,7
700111941,413,460,850,2,10,5
700055729,464,519,1131,2,22,6
700084719,277,295,235,2,3,9
700130872,407,452,797,2,29,5
700116342,384,407,597,2,7,8
700054266,345,384,463,2,13,8
700139079,462,496,581,1,3,7
700105980,147,166,42,,1,9
700121043,225,242,91,2,3,9
61761,331,345,436,1,2,8
700059242,237,253,190,,3,7
700110617,520,568,2001,2,8,7
700086540,435,466,695,1,18,8
700092556,228,239,151,4,6,8
700116567,507,541,1292,2,22,8
700065157,421,452,469,4,5,7
700115818,312,340,429,4,5,8
700094480,455,479,1219,1,3,9
700102426,522,559,919,2,4,7
700133372,447,489,1393,,11,7
82617,240,263,125,1,3,7
700091381,297,320,275,4,6,8
700129884,230,247,134,4,3,9
159072,563,596,1200,1,6,5
700137112,406,426,737,1,4,8
104837,634,674,1500,2,6,7
700131017,392,421,945,4,6,6
700051483,404,423,652,2,5,9
700035396,534,567,1806,1,6,8
700083309,322,345,345,2,6,9
700077068,268,285,160,2,3,9
700084684,302,326,325,1,5,9
700117112,396,432,908,4,8,6
700090973,409,435,750,4,7,8
700109408,396,428,674,1,9,8
700059027,484,532,1600,1,13,7
700035055,615,677,3350,1,17,7
700131812,449,480,1264,,8,7
1400055698,139,147,60,,4,9
1400087636,384,395,980,2,5,7
700119423,170,182,45,4,2,9
700082667,334,355,373,1,6,9
1400053260,716,756,3000,1,4,7
700130183,356,396,504,1,7,9
167353,410,460,860,1,10,7
700120514,529,565,839,2,5,6
700086512,523,551,1206,1,14,6
111665,352,378,430,2,5,9
700142690,311,335,213,2,7,9
700127122,164,171,63,4,3,8
700084338,440,486,1288,,10,6
700127782,289,306,242,2,3,9
700045927,408,454,1126,2,8,7
700130477,472,523,1538,2,14,6
1400068572,530,560,2000,4,8,3
700037068,222,234,160,4,5,7
700086282,462,491,947,2,11,8
700053849,412,440,769,2,5,9
700135351,246,265,149,1,2,9
700054178,373,422,764,1,13,6
700080767,521,546,1630,2,11,8
700079467,459,513,1500,1,16,7
158171,369,392,520,2,5,9
126710,812,876,8100,1,19,6
700085231,424,450,745,2,6,8
700113919,385,436,773,1,9,7
700142228,398,431,1053,,6,7
700074840,433,460,865,2,5,8
700110577,575,615,2022,2,23,6
700126292,415,463,1090,,8,7
152456,432,466,650,1,4,8
700052881,470,520,1341,2,11,8
700131499,601,636,1420,2,6,5
700052772,199,221,69,4,7,8
700094062,400,447,943,2,4,9
700099465,461,493,1489,2,7,6
700032802,180,197,46,,2,7
1400054199,150,159,45,4,2,7
117448,510,558,1300,1,9,5
174379,376,402,590,1,7,8
700126979,460,485,1063,4,7,8
700046247,314,342,512,,4,7
1400009687,183,194,190,4,3,7
700055266,590,622,2128,2,15,9
1400065680,387,428,674,2,17,6
700072210,640,678,1845,1,8,5
700053155,435,462,715,2,7,8
700140815,300,317,273,4,4,9
700038549,276,304,247,4,7,6
700033940,517,572,2100,1,16,5
700067809,211,226,94,4,4,8
700120228,220,231,110,1,2,9
700088541,464,501,1447,4,15,7
700037011,360,386,591,,9,7
700072498,285,303,333,4,5,8
700048694,550,586,1139,1,4,7
700061230,183,204,60,4,1,9
700137900,406,406,498,,4,8
700141711,267,286,227,,4,6
700038263,260,273,141,2,3,8
700060780,420,445,1141,,8,7
700098036,513,542,1303,2,7,8
174714,420,452,430,2,4,6
700126787,384,406,531,1,4,9
159922,293,308,225,1,7,8
700142493,405,436,985,2,7,7
700043586,452,506,1060,2,32,6
700067357,395,422,872,4,12,6
700129059,639,671,2299,2,21,8
700130813,445,502,1010,2,13,7
64687,490,530,1500,1,9,6
700045671,386,411,544,2,4,9
56725,611,658,2375,1,20,7
700052829,524,560,1591,4,12,7
700094325,355,373,479,4,2,9
700141769,465,493,1037,2,5,9
700071674,393,434,675,1,9,7
700130784,216,245,100,2,6,8
700043455,1016,1060,8509,2,14,7
700058946,490,533,1705,,9,6
700083213,572,602,2350,2,13,9
700032576,481,510,1165,4,13,7
700083023,564,603,1170,1,6,6
700097385,445,500,1134,2,30,6
700133551,249,268,148,4,4,8
700106632,448,477,546,1,3,8
700057902,420,456,1039,,12,6
168208,402,446,960,2,6,9
700045868,365,403,660,2,6,8
700080854,275,293,221,1,3,9
700080096,285,301,221,2,3,9
700042477,290,305,253,4,2,6
77758,370,412,600,1,7,7
700065123,257,276,139,4,9,9
59362,214,225,111,1,2,7
700139266,318,342,440,,7,7
700033329,490,490,811,2,7,6
700095844,258,277,166,4,3,9
163416,332,352,530,1,6,9
109838,296,316,250,2,3,9
700137540,441,441,471,2,9,8
700120671,405,435,946,,7,5
700042442,381,426,670,4,8,7
104984,177,190,43,1,2,9
700063307,322,337,330,2,2,8
700133641,686,730,1935,2,5,7
70027,355,367,600,2,3,6
700081595,483,510,1232,2,7,8
700100759,446,475,650,1,2,7
700104994,328,354,398,2,6,9
700087581,178,191,70,,2,8
700072312,320,342,439,4,10,6
700127654,653,695,1731,2,4,7
700113439,345,369,,,5,7
59403,411,431,980,2,3,7
700042474,477,500,1454,2,4,6
700062600,388,416,650,,5,8
700086250,516,546,1446,2,16,8
148454,456,480,900,2,10,9
700043686,276,292,189,2,3,9
700044550,385,413,652,2,4,9
161843,482,506,950,2,10,9
164973,635,700,3500,2,19,7
700054302,288,327,249,2,8,7
700106287,265,281,159,4,8,9
700081473,345,365,446,1,4,9
700117200,410,430,1305,4,11,7
700033313,437,470,559,2,5,6
700071906,436,470,1238,2,27,2
700095067,282,295,276,,5,8
66413,320,333,498,2,2,5
106176,500,524,1425,2,5,9
700129842,154,163,40,4,4,8
172946,473,498,1110,2,9,9
700041562,450,503,1177,2,19,5
700138787,258,278,147,2,7,9
700094786,395,412,722,1,3,9
700116566,424,450,812,2,10,8
700112003,538,615,2326,2,12,8
700097751,232,249,120,4,2,9
700100309,230,256,130,2,3,9
700034285,453,495,1600,,13,5
167653,129,139,19,1,0,9
700116431,462,500,1600,4,7,6
700090852,347,374,548,2,7,6
700042128,304,323,436,2,5,7
700084458,402,431,990,4,8,6
700057847,250,,248,2,5,6
700106118,346,368,397,1,6,8
700036397,373,395,612,1,6,8
700058922,402,428,683,1,4,9
700040429,246,257,208,,6,8
700127732,431,482,1358,1,17,6
92044,412,436,680,1,6,8
700117908,321,345,334,2,5,8
700130671,518,578,1841,2,19,8
700029883,580,637,2126,2,26,6
700100760,811,859,3950,2,8,6
700126257,255,273,164,4,3,9
700139412,403,444,762,,12,4
700085653,350,380,600,2,5,6
700063000,307,325,295,2,2,8
700038836,270,303,233,1,4,9
700041058,320,359,393,2,14,6
158944,570,608,1000,2,7,6
700125617,215,240,79,1,3,8
700120243,464,480,1001,2,7,8
700134467,352,352,302,1,5,8
82567,460,504,900,1,23,7
700108852,238,257,123,4,3,9
105216,456,500,875,1,6,7
69907,184,190,59,1,1,8
700068800,228,255,150,2,2,9
700092861,386,400,606,1,6,9
700143070,250,280,145,4,5,5
700032675,303,338,300,1,11,7
157552,420,442,720,2,6,9
700037535,163,169,53,,4,8
700116538,502,550,866,4,5,7
700044672,320,360,403,1,10,8
700083103,388,412,773,4,7,7
117410,206,222,77,1,1,8
168322,180,190,95,1,2,9
700102238,168,180,47,,5,8
700080822,229,246,128,4,2,9
108153,230,252,138,4,3,8
700068212,345,370,612,,5,8
74664,380,412,725,1,5,9
74464,148,152,,4,2,5
1400087629,520,555,978,2,2,7
700079477,266,288,360,,5,8
700129246,455,490,1085,2,8,8
700104624,495,527,1758,2,12,6
1400070792,217,240,108,4,3,8
700128775,232,266,300,2,5,9
700074854,314,332,300,4,3,8
1400011510,246,260,195,4,2,8
1400070275,369,389,514,1,3,7
700057268,590,650,2649,1,23,7
700059814,333,372,387,4,9,7
700117888,295,316,261,2,5,7
121960,325,362,335,1,6,7
700139887,450,501,1408,2,18,7
700108581,210,224,73,4,4,8
700048617,193,218,92,1,2,9
700029713,438,472,1172,4,8,6
1400059622,240,247,200,1,3,6
700135609,605,650,1520,2,7,6
700062508,540,573,1720,,13,7
700073762,140,147,36,4,3,9
700135561,736,775,2360,2,8,6
700098026,360,386,508,2,7,8
700124653,439,445,758,1,28,6
700117988,580,620,2023,2,21,6
700120685,383,405,576,1,5,9
700117960,289,308,222,1,5,9
700047820,680,724,2162,4,6,6
700072696,493,524,1532,2,21,7
700047063,384,410,598,2,5,9
700104464,421,452,702,2,13,7
700076099,449,480,631,4,4,8
700114902,311,332,293,4,6,9
700118052,395,410,558,2,13,8
157600,542,580,980,2,6,6
1400075355,305,316,330,4,3,8
700078762,288,307,235,4,4,9
1400058780,186,195,96,4,3,8
1400086298,607,648,1750,1,3,6
110901,294,312,240,2,4,9
700077133,560,598,1600,2,11,8
700074593,583,636,2500,2,15,5
700120956,257,285,269,2,3,9
700081472,253,269,151,2,2,6
700133077,462,490,990,2,14,8
700091033,353,379,472,1,9,8
700078733,480,509,1200,2,9,8
1400084042,324,340,550,2,4,7
700097512,289,304,239,2,2,8
700138994,446,473,996,2,6,8
700120288,344,375,502,,11,7
700093705,470,525,1572,2,11,7
1400057081,105,113,26,,3,8
1400085004,199,210,100,2,2,8
700096192,215,230,87,4,2,6
700128390,300,337,321,4,4,8
1400088184,483,514,1080,2,8,8
1400008530,276,297,195,2,2,8
700070897,206,221,91,4,1,9
700129536,377,424,784,2,4,8
700134988,463,516,1090,2,34,6
700104485,399,428,608,2,8,7
700065673,430,430,535,4,7,8
700071456,445,476,1110,2,18,8
700072250,390,436,681,1,13,8
700130259,612,612,1536,2,13,6
700060295,339,360,391,2,3,9
1400071605,462,484,950,2,5,8
700041860,404,449,668,4,13,7
700116164,439,464,902,2,12,8
172567,427,451,1000,2,9,7
700051301,509,509,838,1,8,6
700072386,430,470,1127,4,16,3
700113912,433,481,866,1,15,6
1400014532,808,880,3900,,9,5
700066169,333,350,372,2,15,9
700060134,392,425,841,,6,8
149540,207,220,74,2,2,9
700117344,612,647,1852,2,13,7
700136870,316,337,358,4,3,9
700084680,294,316,260,4,6,9
700088208,480,515,1131,2,11,9
700140351,340,382,482,2,12,6
700037371,253,266,145,,2,9
700074098,402,453,945,2,17,2
700049660,385,432,564,1,8,7
700137945,175,196,56,1,2,6
700079483,600,640,1700,4,5,7
91933,695,758,4050,1,20,6
700059381,350,383,680,4,6,7
700047038,235,245,193,4,7,6
700070931,226,245,159,4,2,8
700115300,404,439,922,2,4,8
700037213,265,283,138,4,3,9
700114943,451,485,1134,4,9,6
700073826,134,141,30,4,3,9
700066327,340,390,567,2,8,8
700044462,362,345,864,2,6,9
700060995,440,478,1381,,7,6
700041882,466,520,1269,1,26,6
700043547,544,573,1775,2,8,8
700080105,465,493,1033,2,9,8
172562,447,472,945,2,7,8
88407,400,440,585,2,8,6
700084545,504,504,759,2,9,6
700045039,143,149,44,4,3,9
700071844,500,526,1526,2,10,8
700055039,535,595,2025,4,35,6
700056604,462,512,1308,2,24,6
700065484,772,821,2249,4,12,5
154767,366,390,570,1,6,9
700086593,383,408,566,4,7,9
700043196,273,306,217,2,6,7
700040165,396,423,644,2,5,9
158533,330,352,362,2,4,9
66904,324,338,430,2,4,8
700047937,528,528,814,4,9,6
700058601,442,471,942,2,4,9
112057,337,346,375,2,4,9
700067641,235,251,132,2,6,9
700032683,462,506,775,1,18,6
700061069,463,595,2178,2,9,7
700034251,290,310,205,2,3,9
700066379,372,400,607,2,16,8
700074136,479,527,1650,2,11,6
700078229,423,445,924,4,12,7
700109155,525,554,807,2,6,6
700033850,233,245,178,2,7,9
700045705,618,652,2780,2,9,9
71291,442,458,1175,1,4,8
89905,464,506,1100,1,16,7
700061163,250,278,226,1,2,9
700036655,256,272,152,2,5,9
1400051966,471,502,900,2,3,8
148232,452,480,920,2,8,9
700068906,291,308,247,1,3,9
700034364,426,449,1668,2,12,6
700102830,181,188,80,2,2,8
700113122,458,507,1016,2,30,6
700037909,243,277,153,1,3,9
700072418,313,356,374,2,5,8
700114903,407,433,645,2,7,9
700105042,363,391,462,4,6,8
1400056554,307,322,450,1,6,7
700030145,257,275,133,2,1,7
700085520,465,495,1561,,9,6
700030431,415,415,451,4,7,7
700101102,508,552,2020,4,13,6
700032172,245,261,120,4,3,9
700097752,271,286,200,4,2,9
700035564,465,488,1131,1,6,9
700091873,347,377,617,4,7,7
157626,340,366,440,2,5,9
700047687,155,171,33,,1,9
700127730,320,355,395,4,5,8
105616,300,320,255,2,3,9
700047821,352,396,672,1,8,6
74120,234,246,168,1,2,7
700078747,519,546,1575,2,12,7
700125728,432,462,868,1,7,8
700055308,503,557,1584,2,21,6
700103131,205,216,109,2,3,8
700030750,188,216,65,4,2,9
700104803,482,514,1563,2,11,7
700141175,436,469,1189,4,11,3
91461,555,611,1850,1,8,6
1400071987,365,385,450,2,2,9
151632,440,468,540,2,4,8
700131529,414,441,573,4,4,7
1400060510,456,481,1800,2,7,5
700059626,401,443,995,4,12,7
117854,380,395,700,2,5,9
700031906,545,545,993,1,13,6
148847,351,372,420,1,4,9
700050370,342,366,,,5,6
700050519,377,401,593,4,4,9
700114090,470,511,1468,4,11,6
700064228,429,454,728,1,16,8
700059835,274,306,226,4,5,8
700091427,513,544,1160,2,14,8
1400071917,315,320,450,1,7,8
88128,190,206,43,2,1,9
700047721,371,392,525,1,4,9
700037875,316,339,305,1,3,9
700077218,322,345,385,4,7,8
700061240,263,294,237,2,3,8
700078621,506,543,2000,2,11,6
700114729,144,152,35,4,3,9
700040969,331,358,434,,7,6
149972,358,372,340,4,1,
55921,476,500,1150,1,7,8
700128808,650,690,1732,2,5,7
700140184,337,375,457,1,5,8
700109370,557,592,1788,2,13,7
700133759,547,580,1689,2,14,7
700127182,865,926,4840,2,13,6
700086736,180,193,55,4,2,8
700079438,472,525,1650,2,32,6
700094296,495,530,1655,1,6,8
700123878,447,447,614,1,8,7
700033894,494,524,913,2,4,8
700104645,738,780,2970,2,11,6
700047017,182,194,57,4,2,9
700127960,609,648,2490,2,15,8
167536,338,376,430,1,5,7
64282,310,314,395,2,2,5
700072274,280,314,225,4,4,9
700071702,165,178,50,4,4,7
700057263,145,162,32,2,10,6
1400013528,479,505,2000,2,16,5
80637,290,305,395,2,5,6
700032341,455,510,1271,1,28,6
700141369,397,423,637,2,7,9
700087889,177,188,47,,2,9
700102505,400,454,880,2,11,6
108644,572,612,1250,2,6,6
700114950,235,250,122,2,3,9
1400087638,515,552,950,1,4,6
117097,182,190,86,2,3,9
700041978,540,596,1838,2,17,7
700043607,288,306,228,4,4,9
66674,208,217,104,1,1,9
700075034,402,435,788,1,10,8
700117894,392,420,642,2,11,8
150714,568,606,1240,2,6,7
166944,310,330,280,2,2,9
700105832,418,446,920,1,10,8
1400075614,200,210,98,1,4,8
54423,188,196,110,1,2,7
1400063764,296,310,285,1,5,9
700041452,431,475,839,2,12,4
700054252,449,489,1650,,8,8
700119964,385,410,535,1,7,8
700040322,211,221,157,,5,9
700123959,423,454,780,2,11,8
1400077934,330,369,321,4,9,5
700048670,472,521,930,2,12,6
157811,322,343,305,1,3,9
700046080,420,467,1033,,14,5
700069044,631,676,1702,2,9,3
700040176,508,550,1826,2,11,5
700142936,368,415,595,2,17,5
700045971,745,792,2410,2,11,5
700125296,310,346,382,,4,8
700124720,275,291,175,2,3,9
700067470,223,236,98,2,6,9
700119852,272,291,193,2,3,9
700093763,310,341,310,2,5,8
700083212,347,367,400,2,7,8
700100814,530,569,1000,2,5,8
83442,322,339,395,1,3,7
700099427,290,325,240,4,9,6
78095,415,458,825,2,20,6
700134842,487,514,1232,1,8,8
700035157,486,515,1238,1,6,9
700096422,278,297,352,2,9,6
700051364,392,432,971,,7,5
700099244,353,373,1150,2,6,7
700039433,161,180,42,2,3,8
700058406,503,541,1484,1,11,9
700138027,396,426,615,1,10,9
158218,507,537,900,2,5,8
700116982,768,815,3072,2,9,5
700050269,623,658,1534,2,4,7
700029418,418,440,752,2,8,6
700043661,440,492,1284,1,31,6
700120232,510,530,1218,2,10,9
700068309,215,227,131,,3,7
700080405,170,174,70,4,3,8
154712,166,174,42,4,1,9
700058015,418,470,743,2,24,6
163601,230,240,210,1,2,9
700035321,165,171,41,4,4,5
66735,191,199,76,1,1,6
1400017721,280,300,160,1,6,7
700046339,151,170,48,,2,9
700083785,625,650,2858,2,13,7
700048903,480,510,1211,2,8,9
94485,369,390,520,2,3,9
700065469,451,467,1387,4,22,5
1400034874,406,435,650,2,4,9
700057284,635,635,1467,1,11,6
700109303,190,213,86,1,3,9
61139,210,220,100,2,2,8
160336,282,296,220,1,3,9
700053287,542,569,1780,2,8,8
157633,416,440,700,2,6,9
700070316,388,413,637,4,6,9
700101034,386,420,595,1,10,8
700122388,333,358,398,2,7,8
700101338,332,357,360,4,6,9
700054212,440,497,934,2,14,7
700118166,609,654,1652,2,5,8
700052379,506,534,913,1,6,5
159196,599,641,1430,2,6,7
700049117,243,257,226,4,3,6
700043675,332,350,376,1,4,9
700081313,340,363,700,2,6,7
700127868,338,354,367,4,5,9
700042383,300,323,277,4,5,6
700116169,375,394,596,4,6,9
700128751,397,424,675,1,7,9
700134223,392,427,857,,4,8
700128372,375,419,733,1,8,8
170421,247,274,140,4,5,7
700040824,641,668,3110,2,8,9
123079,736,777,4950,2,16,8
700045232,243,254,168,,6,6
700136704,303,324,241,2,8,9
700046577,430,456,765,2,9,9
700045526,368,413,500,1,13,5
700083811,330,350,358,2,4,8
700141723,173,182,54,4,6,9
700123595,461,492,1071,2,8,6
1400088428,499,530,1050,2,7,8
87553,174,184,44,4,1,8
700117838,189,202,72,4,2,9
700052390,421,446,824,1,4,9
700029817,266,296,183,2,14,8
79303,246,256,220,2,3,9
700069628,470,516,1652,2,10,6
700112130,396,419,721,2,7,9
700068513,498,522,1342,2,13,9
700043423,435,435,402,2,9,7
700072306,467,492,1153,2,32,6
700129710,382,404,635,1,3,5
700139209,373,421,527,2,23,6
110360,367,394,360,2,12,7
700139342,259,280,217,,5,7
700115354,323,346,300,4,7,9
700078789,513,549,2200,2,13,6
700052766,459,516,1247,2,24,6
130080,371,386,420,2,6,8
700141713,390,424,976,,7,8
700106442,228,242,127,4,4,9
700085484,385,415,856,,5,8
700069808,458,485,1133,1,15,8
700122197,246,265,146,1,3,9
700101562,227,244,145,4,3,8
1400015836,398,426,850,2,5,7
1400087013,234,246,210,2,3,8
66411,210,221,120,2,1,9
700079574,139,158,28,4,1,9
700057048,400,440,920,4,8,7
700122736,366,391,303,4,2,8
700103577,169,174,60,1,2,9
700078632,320,339,377,2,3,9
700135057,310,310,173,2,4,9
700031655,795,833,3600,2,15,6
700136656,209,222,78,1,3,9
700048128,452,500,787,2,13,7
700038948,570,610,1455,2,3,8
700047924,220,249,130,4,6,7
130675,400,420,654,2,7,9
700050203,461,494,1527,1,12,6
700073475,410,447,936,1,21,6
700096205,400,428,872,4,13,5
700037016,381,410,694,,14,7
700053648,318,345,424,4,5,7
700054048,255,287,186,2,5,7
700111709,189,212,96,4,4,7
1400009769,185,194,200,4,3,6
700042116,165,174,,,5,7
700038165,290,310,246,2,4,9
130877,369,390,500,1,5,9
1400038601,515,555,1500,2,8,7
700096449,299,327,361,4,5,7
700029095,399,447,671,1,14,5
700136683,310,349,399,1,7,7
110230,246,264,156,1,2,9
700094521,251,287,175,1,4,8
1400014500,245,260,150,1,2,7
700040125,458,486,1405,2,12,5
700099583,528,581,1782,2,22,6
700116623,294,314,252,2,4,9
1400073285,375,400,620,1,7,9
700072823,464,586,1681,1,12,3
700051267,422,456,1203,1,11,6
700051489,604,623,2039,2,13,9
700087350,383,407,603,4,6,9
700091344,263,295,235,4,6,7
700108391,155,171,44,4,1,9
700073463,234,255,168,,7,5
167680,173,186,42,1,1,9
700078265,385,408,518,4,7,8
700122261,395,422,601,2,7,9
74393,352,366,531,2,3,7
156519,230,246,112,1,1,9
700091810,348,391,560,4,7,9
1400058108,402,427,694,2,5,9
81384,280,312,210,2,4,6
700109281,189,200,58,4,3,9
700106914,355,395,645,2,6,9
700128365,395,445,978,2,11,8
700032546,505,565,1441,1,24,7
700120242,385,406,546,2,4,8
700043944,323,341,321,4,3,7
71672,186,202,60,2,2,9
700141326,355,377,494,1,9,8
700034862,430,474,1025,1,17,5
159073,592,632,1380,2,7,6
700109949,454,483,790,2,7,8
700035184,434,492,1338,1,16,8
700071645,378,411,605,1,8,8
700118343,245,258,86,2,5,9
700104834,264,284,175,4,3,9
700034028,263,297,252,2,6,9
150720,471,501,1155,2,7,9
700077129,258,277,165,4,3,9
700049044,390,413,565,4,4,9
700138063,222,236,86,2,4,9
700030247,293,329,252,1,7,7
700031182,333,354,343,2,4,9
700103184,437,471,1201,1,8,7
700036743,284,303,184,1,5,9
700130416,282,317,281,2,6,8
700072956,400,450,818,1,7,5
700030061,416,441,833,2,3,9
700067378,347,377,376,4,13,9
700045399,203,227,84,2,4,8
700121371,445,469,1271,,7,6
700033796,375,399,539,2,4,9
700047250,466,502,1537,4,15,6
700035433,213,245,124,2,3,8
700072172,240,260,167,4,6,8
700050684,449,504,1095,1,19,6
700068840,454,481,948,2,17,9
700063070,320,337,560,,3,7
700096977,331,356,522,1,4,8
700029711,328,342,579,1,8,6
700053582,212,237,91,1,4,7
700075384,164,175,46,4,5,6
700070748,231,266,148,4,2,9
700127094,361,386,453,4,4,9
700097382,391,440,740,2,3,8
95032,402,417,578,1,4,9
115548,481,530,1000,1,10,6
700079815,372,396,610,2,5,9
700129441,156,173,37,2,2,7
1400054637,473,506,600,1,3,6
700068519,438,468,954,2,12,9
700143202,380,404,592,1,8,9
700071567,463,495,2126,2,15,6
700054452,292,303,261,4,4,9
700139747,486,518,620,2,3,8
67783,393,428,393,1,8,7
700036854,510,555,1488,1,19,7
111673,268,274,160,1,2,9
700060101,309,330,175,4,2,6
700135201,335,355,395,1,3,9
700035090,444,486,1500,2,11,8
700053952,565,600,1360,2,3,7
700055806,456,507,1051,1,20,6
700043955,455,511,1314,1,33,6
53501,164,179,39,2,2,7
700114676,510,538,828,4,3,9
73118,392,432,680,2,5,6
700139631,175,183,77,4,4,8
700059294,481,509,1569,1,4,9
154851,346,362,460,1,2,9
79124,206,218,130,2,3,9
700130276,254,265,171,2,3,9
700114103,256,272,173,2,3,9
700124111,210,236,108,2,6,8
700099491,328,374,396,4,10,6
700126293,426,473,1080,,12,6
112403,361,398,384,2,6,8
700101128,188,203,59,4,2,9
700081119,497,524,815,1,3,8
700116778,521,559,1033,1,4,7
700104745,241,273,173,1,4,9
700049712,422,477,1009,2,10,7
700029541,470,494,1068,4,14,9
700033584,229,240,157,,3,7
700132492,388,412,581,1,7,9
700050541,367,411,588,2,12,5
700079867,257,268,154,1,2,9
700044811,556,556,1097,,12,7
700085642,468,508,1500,2,10,5
700137357,560,607,2509,2,19,6
700079797,144,160,50,4,1,9
700096940,438,467,550,2,3,8
700071248,224,259,163,2,2,9
63294,440,460,780,1,5,7
167329,454,504,1100,2,11,6
1400077928,820,860,4200,1,13,5
700094001,546,602,1950,2,12,7
700049015,331,355,472,,7,6
87354,304,324,260,1,3,8
111627,580,614,1050,2,7,7
700104712,461,495,1180,2,8,7
1400056621,220,229,228,,6,8
94228,333,369,292,1,6,8
700118342,609,647,2153,2,15,9
700056272,583,612,1978,2,21,7
700105325,514,575,1760,1,20,7
700136397,175,188,36,4,3,9
700035268,506,552,2188,2,18,7
700073523,738,780,3220,1,11,4
700115573,430,458,833,2,7,9
700076367,350,374,415,4,5,9
700056688,240,259,127,4,3,9
1400074003,376,398,1280,2,5,9
1400057216,360,381,320,2,1,7
700130521,595,595,1890,1,11,5
700123890,166,190,50,1,5,6
700139624,220,232,144,4,6,8
700066166,246,263,148,4,5,9
83666,618,645,2650,2,11,8
700108270,419,461,1110,,7,6
700116618,347,370,455,1,7,9
700139789,360,402,619,2,8,6
700040194,280,295,337,,8,5
161991,498,518,1050,2,6,6
700088551,617,660,2741,2,12,8
700042427,455,506,1387,4,24,6
1400016565,470,495,1800,4,10,6
700059877,498,554,1566,1,29,6
99275,502,532,800,2,4,6
55176,492,529,1510,2,6,8
700139508,580,632,,4,17,3
700048284,404,453,685,1,7,7
